Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
29,1137220,314104
197,2322622,1499506
399,2917412,2094296
600,1774992,951876
802,1607003,783887
1009,476361,0
1201,1558945,735829
1404,649420,0
1607,1077088,253972
1807,1058790,235674
2007,140891,0
2210,269669,0
2416,74520,0
2616,123120,0
2826,47900,0
3026,67060,0
3210,896261,73145
3418,167878,0
3619,200521,0
3818,228697,0
4023,154804,0
4221,234275,0
4422,393984,0
4620,481992,0
4823,204467,0
5020,1020160,197044
5235,1102629,279513
5423,1320017,496901
5636,854804,31688
5824,1476431,653315
6024,1928900,1105784
6220,1894086,1070970
6421,2400430,1577314
6622,844361,21245
6823,2329599,1506483
7023,1905232,1082116
7234,1880784,1057668
7434,2141965,1318849
7632,2447280,1624164
7833,2176114,1352998
8038,1735953,912837
8237,1124206,301090
8444,1270733,447617
8642,1458875,635759
8839,2867183,2044067
9048,997719,174603
9244,1793025,969909
9442,1592931,769815
9644,1680466,857350
9844,1841302,1018186
10047,1810341,987225
10242,494720,0
10443,1946126,1123010
10643,2615941,1792825
10849,2635270,1812154
11056,4287689,3464573
11246,3830152,3007036
11448,3060286,2237170
11654,1899689,1076573
11859,2352448,1529332
12061,2278967,1455851
12262,2274989,1451873
12458,1771486,948370
12673,409227,0
12873,144180,0
13069,264909,0
13269,1047333,224217
13482,154146,0
13641,121806,0
13831,199883,0
14042,194610,0
14227,403947,0
14442,93733,0
14638,205185,0
14850,84125,0
15043,174873,0
15246,176579,0
15451,145800,0
15649,181560,0
15848,247154,0
16061,88153,0
16248,390700,0
16443,1205822,382706
16653,1137691,314575
16848,2402982,1579866
17046,1337116,514000
17248,2420756,1597640
17449,1895613,1072497
17653,3518470,2695354
17858,3053618,2230502
18055,3272251,2449135
18257,1081336,258220
18457,2543403,1720287
18657,1256242,433126
18855,1460605,637489
19073,663482,0
19264,1469130,646014
19472,1201431,378315
19670,726719,0
19879,1952047,1128931
20065,1917534,1094418
20266,1886091,1062975
20480,962917,139801
20673,1491541,668425
20872,2230415,1407299
21072,1880577,1057461
21276,1303801,480685
21478,2371439,1548323
21676,2259994,1436878
21870,1570076,746960
22071,3074066,2250950
22273,2435134,1612018
22473,3782763,2959647
22685,1643355,820239
22882,1699701,876585
23083,2127870,1304754
23293,2821330,1998214
23486,1885963,1062847
23686,1896292,1073176
23880,2650967,1827851
24082,1989449,1166333
24290,1796350,973234
24498,558694,0
24689,1882771,1059655
24890,1273026,449910
25094,2388449,1565333
25246,1908251,1085135
25444,2035933,1212817
25644,1568715,745599
25845,2280811,1457695
26053,1683612,860496
26247,2056387,1233271
26448,1661336,838220
26649,1989311,1166195
26853,1877165,1054049
27056,996747,173631
27253,2607615,1784499
27453,2868208,2045092
27654,2673441,1850325
27854,929772,106656
28061,3009097,2185981
28257,3490678,2667562
28476,1577132,754016
28662,2679790,1856674
28863,2385816,1562700
29061,2899729,2076613
29266,2930466,2107350
29459,1694235,871119
29660,3502910,2679794
29859,3200484,2377368
30062,3415924,2592808
30262,3198533,2375417
30463,2869169,2046053
30664,2859951,2036835
30866,3123415,2300299
31074,3490569,2667453
31274,4623356,3800240
31480,4036373,3213257
31676,3594446,2771330
31875,3042886,2219770
32085,1775276,952160
32281,2192389,1369273
32481,1733720,910604
32694,1323812,500696
32886,2481144,1658028
33087,2016956,1193840
33284,1587619,764503
33485,2321648,1498532
33687,2284251,1461135
33891,2065945,1242829
34089,3078814,2255698
34288,2861340,2038224
34497,1379536,556420
34703,1398625,575509
34897,1747769,924653
35097,1587180,764064
35294,1455568,632452
35506,796495,0
35699,1300544,477428
35907,811786,0
36115,460782,0
36306,831222,8106
36506,1020405,197289
36702,735799,0
36903,1152095,328979
37103,935172,112056
37305,971557,148441
37506,1002308,179192
37707,720216,0
37907,392302,0
38108,1603057,779941
38310,642660,0
38511,262346,0
38712,1007504,184388
38864,1048239,225123
39065,865829,42713
39267,679837,0
39467,1026270,203154
39668,741030,0
39870,1584254,761138
40071,1187202,364086
40270,1778390,955274
40472,1950872,1127756
40672,1917806,1094690
40875,2291694,1468578
41076,1780986,957870
41276,2282048,1458932
41481,1439967,616851
41682,1402074,578958
41885,1233642,410526
42091,695287,0
42297,613556,0
42488,879970,56854
42702,218127,0
42895,542071,0
43103,248592,0
43294,802878,0
43503,237252,0
43702,401314,0
43911,205002,0
44102,571505,0
44309,220808,0
44500,1519398,696282
44701,1046936,223820
44918,903897,80781
45109,525540,0
45306,857745,34629
45506,1353356,530240
45706,1690467,867351
45907,2142256,1319140
46119,2061675,1238559
46313,3164814,2341698
46515,2277659,1454543
46716,2673896,1850780
46910,2246445,1423329
47110,3314219,2491103
47317,2297509,1474393
47514,2327761,1504645
47718,1440395,617279
47924,1510566,687450
48135,1873776,1050660
48338,719966,0
48527,603427,0
48747,59222,0
48927,1177625,354509
49139,594774,0
49338,704606,0
49539,662684,0
49748,77614,0
49948,104892,0
50150,196019,0
50287,1211745,388629
50510,121119,0
50706,137252,0
50894,364051,0
51105,229132,0
51311,127719,0
51496,1141426,318310
51709,644164,0
51900,3280492,2457376
52098,1401227,578111
52299,833327,10211
52499,1069940,246824
52712,304006,0
52909,941783,118667
53108,1535493,712377
53306,1498089,674973
53513,1003156,180040
53718,1152434,329318
53912,1540814,717698
54114,998180,175064
54313,1761386,938270
54514,2379103,1555987
54716,2006965,1183849
54909,2278103,1454987
55111,1639677,816561
55315,491837,0
55516,643293,0
55729,148492,0
55928,172451,0
56124,279071,0
56329,99380,0
56527,948048,124932
56732,186862,0
56940,198972,0
57131,979478,156362
57348,1176990,353874
57537,1572133,749017
57729,2125856,1302740
57936,1425457,602341
58136,820377,0
58342,803322,0
58539,1280285,457169
58743,1740991,917875
58939,2183667,1360551
59142,1934470,1111354
59343,1255748,432632
59548,1095926,272810
59745,2946661,2123545
59940,1219378,396262
60142,1954403,1131287
60343,1337499,514383
60544,2123625,1300509
60755,1525363,702247
60956,2555434,1732318
61149,1317676,494560
61350,473075,0
61551,1940690,1117574
61758,855949,32833
61910,942120,119004
62111,744591,0
62322,256570,0
62514,881137,58021
62718,581064,0
62917,612650,0
63117,440221,0
63326,263772,0
63521,522428,0
63729,282147,0
63922,1381275,558159
64133,685447,0
,,
